tomato_id,label,class_name,is_cherry,source_file,transit_len,valid_slices,IR1_mean,IR2_mean,Green_mean,Red_mean,Blue_mean,IR3_mean,SAT_mean,HUE_mean,IR1_std,Green_std,Red_std,SAT_std,HUE_std,Red_Green_ratio,IR1_IR2_ratio,IR3_IR2_ratio
tomato_0253,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,2407.1666666666665,1526.6666666666667,263.6666666666667,2556.3333333333335,167.66666666666666,3044.6666666666665,11652.5,87.0,1194.6819520971542,88.24435770442588,1228.785036801257,353.83541371660357,13.942740046346701,9.69532200902698,1.5767467145627942,1.9943231310415515
tomato_0254,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,9,4,680.25,470.0,142.0,742.75,104.75,901.0,10709.0,125.5,196.38121940076994,10.295630140987,213.84476456844422,544.5567004454174,15.154757228892407,5.230633434462434,1.4473403947374386,1.917021235808059
tomato_0255,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,1929.3333333333333,1250.6666666666667,260.1666666666667,2099.3333333333335,172.16666666666666,2357.6666666666665,11181.333333333334,111.66666666666667,1090.8709670106114,93.73242057402906,1207.6124654319642,1055.4302756064308,43.22807729551092,8.06918610880771,1.5426439109063652,1.8851279166967383
tomato_0256,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,12,5,1316.8,883.4,199.0,1486.2,135.8,1565.8,10970.0,111.2,715.4646741803539,31.54362059117501,791.3436042579733,1262.8669763676617,35.33694950048744,7.468341333249179,1.4906044658070583,1.7724699821997965
tomato_0257,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,12,5,2066.2,1349.4,234.2,2229.0,141.4,2577.4,11716.4,95.4,1041.5803857600238,79.07717749135966,1039.6424866270136,250.70560424529805,11.260550608207398,9.51750599839855,1.5311990400830067,1.9100340750701492
tomato_0258,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,18,7,2554.4285714285716,1780.857142857143,361.85714285714283,2694.1428571428573,249.71428571428572,3099.285714285714,11127.857142857143,103.14285714285714,1517.3577755584274,203.70029338174632,1636.984262658159,1001.0019028572372,28.55654374177993,7.445321547109157,1.4343815096737762,1.740333697912453
tomato_0259,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,1872.5,1316.5,254.83333333333334,2007.1666666666667,173.66666666666666,2157.1666666666665,10971.833333333334,116.5,1130.4280162840976,87.43321260634694,1200.8649244051833,1376.7151363541648,57.96809467284569,7.876389488173074,1.4223319299481054,1.6385618308249512
tomato_0260,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,18,7,2272.4285714285716,1487.2857142857142,251.0,2381.8571428571427,151.0,2853.285714285714,10889.285714285714,120.71428571428571,1481.0004340695805,108.11722033669444,1563.451249487431,2462.461147868511,63.2368939931806,9.489470310607329,1.5279031690564575,1.918451624791892
tomato_0261,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,9,4,795.0,555.5,151.75,906.0,105.0,1072.0,10808.25,149.5,385.2929621296847,11.89887949906769,388.9764345904089,1070.7767819049247,80.80635288556628,5.970345570323191,1.4311430885482792,1.929792944558183
tomato_0262,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,9,4,742.0,514.25,174.75,807.5,128.75,835.25,10375.25,152.25,217.9342408464841,5.377421934967226,259.69276719487846,914.0161832994717,39.02456491322699,4.620886716973579,1.4428779495794275,1.624209983000292
tomato_0263,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,1575.5,1012.5,206.0,1748.0,126.16666666666667,1858.1666666666667,11106.833333333334,141.83333333333334,917.4862941755588,33.538038106007335,1001.1299615933987,1481.8506559929265,94.79117399139366,8.485436481289492,1.5560493673476605,1.8352263193228677
tomato_0264,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,1773.1666666666667,1171.3333333333333,249.66666666666666,1988.5,170.0,2172.0,11284.666666666666,101.5,1042.0856810582643,96.4378902022782,1162.1612194527918,616.3296736866291,27.26719640887196,7.964619173646763,1.5138019221929262,1.8542970814943336
tomato_0265,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,3,2,614.5,451.5,151.0,693.5,108.5,786.0,10623.5,154.5,136.47160876900367,2.8284271247461903,85.55992052357225,77.07463914933368,43.1335136523794,4.5927149276347725,1.3610187959907245,1.7408637488180787
tomato_0266,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,1333.0,905.6666666666666,251.16666666666666,1483.1666666666667,179.66666666666666,1612.6666666666667,10221.333333333334,153.33333333333334,878.7256682264381,85.51822417863146,1026.9028029305728,1745.1632206377335,71.07085666197268,5.905109253943892,1.471843929276659,1.7806403925582586
tomato_0267,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,1567.3333333333333,993.0,231.66666666666666,1725.3333333333333,152.66666666666666,2006.6666666666667,10968.666666666666,109.83333333333333,944.8376932926982,74.18804935208006,1078.869346430172,1115.812469309546,19.883829275737273,7.447481692914459,1.578381991489943,2.02081233278806
tomato_0268,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,12,5,1045.6,702.4,168.8,1160.0,115.6,1365.8,10990.4,116.0,499.84077464728705,13.103434664239753,534.3556867854968,1024.4665929155522,26.59887215654077,6.872037507580716,1.4886104571667076,1.9444760543212407
tomato_0269,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,6,3,595.0,460.6666666666667,286.0,647.0,134.33333333333334,697.0,9810.333333333334,627.0,232.2692403225188,59.80802621722272,196.22181326244032,903.7838974740218,26.153393661244042,2.262237683138543,1.2916063395454485,1.5130245691818112
tomato_0270,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,12,5,1088.4,801.8,445.4,1118.2,156.6,1224.2,10135.2,677.8,634.6265043314847,193.5995867764185,656.2443904522156,1694.7717250414582,99.1624929093657,2.5105522561618265,1.3574457301391156,1.526814647956914
tomato_0271,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,9,4,1056.75,812.75,398.75,960.5,164.0,1195.75,10272.75,626.25,333.17600453814197,97.35288045729995,332.77069181845525,755.9587180086843,33.86615813266493,2.4087773690588747,1.300215302365853,1.4712396004769044
tomato_0272,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,9,4,865.5,629.0,358.75,837.5,141.75,1001.0,10360.25,655.25,253.0790390372146,67.29722629252016,215.61307938063499,598.6536978921954,34.49033681095813,2.3344947084461407,1.375993618823631,1.5914149190554068
tomato_0273,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,6,3,550.0,428.3333333333333,278.3333333333333,604.0,149.0,618.6666666666666,9418.0,602.0,149.36867141405523,38.940124978399,128.3627671873741,536.4447781458964,31.575306807693888,2.170059802273301,1.284046662629261,1.4443579429332776
tomato_0274,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,9,4,1022.5,763.5,412.75,962.0,142.75,1191.75,10525.75,701.25,392.4151713003291,125.7838754901968,368.92908080912605,826.2648384950999,36.10517045152028,2.330708604949519,1.3392272254194209,1.5609037123653737
tomato_0275,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,6,3,764.0,577.3333333333334,361.0,830.0,161.0,893.3333333333334,10108.0,627.0,227.1651381704508,55.24490926773253,164.16150584104668,384.0364566027554,8.18535277187245,2.2991689113803626,1.3233256121825818,1.5473440840529316
tomato_0276,5,Pomodorino Giallo (Cherry),1,13_pomodorino_giallo.csv,12,5,856.6,621.8,303.2,878.2,143.2,991.8,10423.8,457.0,246.01686934029544,54.22822143496871,237.1954889958913,573.4428480677041,21.059439688652688,2.896437899194001,1.3776133583529535,1.5950466131385235
tomato_0277,6,Pomodorino Rosso (Cherry),1,15_pomodorino_rosso.csv,12,5,1293.8,962.0,202.8,1281.2,157.8,1553.0,10809.0,96.2,601.69527171152,27.252522818997875,563.4742230129076,687.4289054149527,37.37244974576861,6.317553929114697,1.3449064309261285,1.6143450975639804
tomato_0278,6,Pomodorino Rosso (Cherry),1,15_pomodorino_rosso.csv,9,4,783.5,608.75,176.0,804.25,142.5,921.25,10134.75,120.75,267.8388819172203,4.546060565661952,274.04546459787775,918.4767734316058,54.00848698738622,4.569602013090795,1.2870636338880719,1.5133469977273595
tomato_0279,6,Pomodorino Rosso (Cherry),1,15_pomodorino_rosso.csv,3,2,545.0,424.0,159.5,566.5,114.5,610.5,10034.0,210.5,121.62236636408618,2.1213203435596424,60.10407640085654,350.72496346852756,23.33452377915607,3.551723915252419,1.2853773281750631,1.439858456607112
tomato_0280,6,Pomodorino Rosso (Cherry),1,15_pomodorino_rosso.csv,12,5,996.2,742.6,173.4,959.6,138.4,1158.4,10242.8,89.0,494.0007085015162,16.57709262808168,416.9398038086553,1682.3066605110973,16.537835408541227,5.534025055707898,1.3415028098370212,1.559924568274649
tomato_0281,6,Pomodorino Rosso (Cherry),1,15_pomodorino_rosso.csv,12,5,1219.2,878.4,230.0,1301.4,172.8,1494.4,10578.4,121.4,594.5537822602763,38.451267859460756,601.3412508717493,1009.2488791175347,41.65693219621435,5.658260623553886,1.3879781262752946,1.7012750261694558
tomato_0282,6,Pomodorino Rosso (Cherry),1,15_pomodorino_rosso.csv,6,3,700.6666666666666,555.6666666666666,181.0,705.6666666666666,143.0,826.3333333333334,10029.333333333334,143.66666666666666,102.71481554933219,3.605551275463989,70.35860525432076,268.0789684651396,25.73583752927682,3.8987106501633155,1.2609477877453907,1.48710255272161
tomato_0283,6,Pomodorino Rosso (Cherry),1,15_pomodorino_rosso.csv,6,3,664.3333333333334,499.0,169.66666666666666,590.0,136.0,795.3333333333334,9670.0,158.0,124.32752443981717,7.234178138070234,67.50555532695068,342.03654775476843,26.28687885618983,3.4774064748090487,1.3313292986373555,1.593854343476533
tomato_0284,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,6,3,536.6666666666666,419.6666666666667,188.0,334.6666666666667,147.0,522.3333333333334,7040.0,469.3333333333333,137.46757193365033,1.7320508075688772,32.74650108535771,386.6665229884791,112.49148115894523,1.7801417492832403,1.2787926621415568,1.2446385724073414
tomato_0285,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,12,5,1296.4,983.6,218.4,456.6,145.4,1175.6,7906.0,536.6,747.9554131096318,40.703808175648625,188.9002382211309,2282.603009723767,99.35189983085375,2.090659244933185,1.3180154400364434,1.1952012891907147
tomato_0286,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,12,5,1024.8,764.8,191.4,368.6,139.4,887.0,7350.0,525.8,534.6617622385203,24.31666095499133,116.77885082496745,1987.725333138359,131.58913328994913,1.9258097217445287,1.3399581414754427,1.1597803195635419
tomato_0287,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,9,4,833.5,636.0,190.5,259.75,154.25,723.75,5058.75,710.75,277.03248906942304,10.408329997330663,25.395209522007622,801.5361813418032,90.08283225269211,1.363516988791759,1.3105345705890792,1.137971680220571
tomato_0288,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,12,5,1102.2,823.8,200.4,372.2,145.0,1023.4,7109.4,487.2,625.0701560625016,39.0358809302416,132.96503299740124,2265.0263353877367,171.0970484841863,1.8572853364628075,1.3379460871820092,1.2422918033225079
tomato_0289,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,12,5,791.8,589.0,201.2,348.2,150.6,725.2,6839.6,577.0,340.91303876501996,20.30270917882636,91.58984659884523,1481.1131962142529,180.39817072243278,1.7306162161721563,1.3443123710643061,1.231239367890673
tomato_0290,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,9,4,837.0,622.75,184.75,293.0,137.25,771.0,6558.5,643.0,230.67292862405853,15.063753405664428,49.470529947973404,1097.857458871597,85.49853799919622,1.5859268424396837,1.3440385171571496,1.238056985338306
tomato_0291,7,Pomodorino Verde Scuro Sfumato,1,16_pomodorino_verde_scuro_sfumato.csv,12,5,999.8,732.4,209.0,298.0,143.2,902.8,6327.4,902.8,502.6690760331294,30.854497241083024,67.4054893907017,1223.929042060854,119.88619603607415,1.4258372523522846,1.3651010190455897,1.2326597319407464
